Region,Agriculture,Mining,Manufacturing,Power,Sewer,Construction,Vehicles,Transportation,Hotels,IT,Finance,Real Estate,Professional,Administrative,Pubic Sector,Education,Health,Entertainment,Membership Orgs,Other Goods,Overseas,Population
6,0,31,0,0,0,0,0,0,1,0,1,0,0,0,4,3,4,0,0,0,1,64
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
6,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
6,0,23,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,44
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,19
6,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,1,0,30
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
6,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,1,18
6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
7,60,988,112,38,14,284,684,466,171,25,36,2,17,42,140,179,95,14,92,104,1,8004
7,21,132,10,0,0,12,42,22,5,0,0,0,2,1,3,6,3,3,5,13,0,740
7,5,20,2,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,2,0,145
7,1,52,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,147
7,36,3,3,0,0,3,4,0,0,0,0,0,0,0,1,2,0,0,2,0,0,137
7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,17,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,52
7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7,12,40,1,0,0,3,13,7,4,3,0,0,0,0,1,5,1,0,2,2,0,234
7,21,24,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,220
7,25,14,0,0,0,3,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,250
7,51,14,0,0,0,1,5,0,0,0,0,0,0,0,2,3,1,0,0,0,0,246
7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,308
7,140,86,1,1,0,1,4,1,0,0,0,0,0,0,10,14,3,0,1,2,0,965
7,46,20,1,1,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,260
7,74,168,4,0,0,13,40,0,2,1,0,0,0,0,1,16,5,1,0,2,0,1017
7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
7,3,52,0,0,0,0,27,1,1,0,1,0,0,0,2,0,0,0,0,0,0,128
7,1,48,2,0,0,3,29,1,1,0,0,0,0,0,20,10,25,2,2,1,0,347
7,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
7,51,59,6,1,0,0,7,0,4,0,0,0,0,0,0,7,2,0,0,2,0,493
7,66,28,1,0,0,4,7,1,2,0,0,0,0,0,0,19,1,0,1,1,0,492
7,13,25,1,0,0,1,11,0,10,1,0,0,0,0,1,0,0,0,0,0,0,122
7,1,2,0,0,0,2,6,0,0,0,0,0,0,0,1,3,1,0,0,1,0,207
7,1,6,0,0,0,2,8,0,0,0,0,0,0,0,2,0,0,0,0,2,0,52
7,2,206,0,0,1,5,12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,244
7,15,70,2,0,0,3,33,0,0,1,0,0,0,0,1,5,6,0,2,1,0,307
7,0,11,13,0,0,2,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,95
7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,3,74,4,0,0,0,31,1,2,1,0,0,0,0,5,1,0,0,0,2,0,277
7,1,9,0,0,0,0,24,5,4,0,0,0,0,0,0,0,0,0,0,1,0,50
7,2,20,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,109
7,0,4,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20
7,0,16,1,0,0,0,20,2,8,0,0,0,0,0,0,0,0,0,1,0,0,52
7,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,118,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132
7,7,31,0,4,0,5,26,14,1,0,0,0,1,0,3,5,2,0,0,11,0,300
7,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
7,25,45,6,0,0,2,3,24,1,0,0,0,0,0,1,3,2,0,0,5,0,403
7,12,63,1,0,0,1,6,11,0,0,0,0,0,0,1,6,0,0,0,0,0,332
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,1,0,0,0,0,37
7,8,16,1,0,0,4,7,15,3,0,0,0,0,0,1,2,1,0,1,4,0,141
7,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,27
8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
8,61,809,11,8,0,27,200,42,78,0,3,1,2,12,60,32,36,6,10,13,0,2563
8,0,110,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
8,50,99,0,0,0,11,5,1,0,0,0,0,0,0,6,5,0,0,1,5,0,399
8,2,21,2,0,0,2,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,86
8,0,30,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,1,0,49
8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
8,0,271,0,0,0,0,24,8,7,0,0,0,0,0,3,0,0,1,0,0,0,351
8,22,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,88
8,21,15,1,0,0,4,1,0,0,0,0,0,0,8,2,0,1,0,0,1,0,244
8,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,1,0,0,0,711
8,51,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,194
8,59,10,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,584
8,26,5,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,140
8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,148
8,76,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,216
8,91,32,0,0,0,3,7,1,0,0,0,0,0,2,14,65,7,1,0,1,0,1423
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,165
8,78,0,0,0,0,0,1,0,3,0,0,0,0,0,13,11,4,0,0,1,0,424
8,67,1,1,0,0,0,2,0,2,0,0,0,0,0,4,14,5,0,0,0,0,686
8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,163
8,26,5,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,152
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
8,38,5,0,0,0,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,254
8,94,42,3,0,0,9,10,0,0,0,0,0,0,1,3,17,5,0,0,2,0,669
8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,98
8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
8,92,39,1,0,0,0,4,0,4,0,0,0,0,0,0,9,1,0,0,1,0,409
8,20,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,72
8,0,59,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,86
8,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,331
9,42,21,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,2,0,289
9,104,0,0,0,0,0,1,0,2,0,0,0,0,0,2,8,4,0,0,0,0,420
9,316,6,13,0,0,24,12,3,4,1,0,0,0,3,8,13,9,1,2,4,0,1024
9,80,15,2,1,0,3,3,0,0,0,0,0,0,0,3,4,1,1,1,3,0,297
9,45,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,114
9,47,0,1,0,0,3,3,2,1,0,0,0,3,0,0,6,1,3,0,0,0,241
9,86,1,8,0,0,14,2,3,2,0,0,0,0,1,0,7,2,1,1,5,0,438
9,65,8,4,0,0,13,8,2,3,0,0,0,1,1,4,5,1,0,1,0,0,388
9,63,3,4,0,0,4,9,3,3,1,0,0,1,9,6,9,2,0,0,4,0,353
9,26,7,8,0,0,23,10,4,10,2,0,0,0,1,16,16,4,1,1,0,0,481
9,43,11,5,0,0,3,3,0,3,0,0,0,0,0,2,12,2,21,0,0,0,313
9,63,9,13,1,0,9,11,1,14,0,0,0,2,0,2,17,2,1,0,2,0,433
9,67,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,208
9,70,0,8,1,0,3,6,3,4,2,0,0,4,1,3,3,2,0,3,5,0,332
9,38,2,4,2,0,1,3,2,30,0,0,0,5,3,1,8,1,2,0,2,0,274
9,22,0,0,0,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,145
9,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19
9,250,0,0,0,0,3,1,1,0,0,0,0,0,1,4,15,1,0,1,2,0,833
9,25,0,0,0,0,4,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,254
9,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
9,26,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
9,87,10,4,0,0,3,12,2,9,0,0,0,1,7,7,13,2,0,1,10,0,493
9,206,8,0,0,0,0,0,1,3,0,0,0,0,0,0,2,2,1,0,4,0,560
9,106,7,5,0,0,2,5,1,2,0,0,0,0,0,0,11,0,0,0,1,0,421
9,143,13,5,0,1,5,6,0,1,0,0,0,0,0,2,12,2,0,0,2,0,677
9,47,0,2,0,0,0,1,0,1,0,0,0,0,0,1,6,1,0,0,2,0,363
9,10,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,2,0,27
9,31,9,9,3,0,61,81,34,11,0,5,0,1,4,18,9,6,0,5,19,0,848
9,19,47,32,15,1,76,232,63,45,9,11,0,12,9,74,33,29,5,21,27,0,1702
9,3,2,2,3,0,20,33,8,3,0,1,0,4,4,13,10,4,0,2,5,1,257
9,24,32,28,2,2,77,104,20,15,2,3,0,3,15,53,43,9,1,8,29,0,1276
9,78,17,4,1,0,12,16,1,6,0,0,0,0,0,3,8,5,0,0,10,0,319
9,72,8,5,0,0,9,6,1,6,0,0,0,0,2,4,13,1,0,2,7,0,440
9,21,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,2,0,156
9,33,2,1,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,3,0,243
9,216,5,3,0,0,4,4,0,0,0,1,0,0,0,2,11,2,1,0,22,0,603
9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,154
9,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,10,0,249
9,15,0,9,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,71
9,22,1,1,0,0,5,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,109
9,194,5,7,0,0,6,15,6,4,0,0,0,0,1,3,17,2,0,0,13,0,764
9,44,0,0,0,0,1,2,0,2,0,0,0,0,0,0,8,3,0,0,1,0,284
9,55,2,2,0,0,7,2,2,9,1,0,0,0,0,5,15,2,0,0,2,0,326
9,89,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,272
9,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,107
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,68,1,0,0,0,1,4,0,4,0,0,0,0,1,0,4,1,1,0,3,0,391
9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9,106,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,1,0,444
9,137,0,1,0,0,3,3,0,0,0,0,0,0,0,2,5,1,0,0,0,0,372
9,165,12,9,0,0,5,11,0,3,0,0,0,0,0,4,17,2,0,1,4,0,718
9,170,3,2,0,0,4,2,0,10,0,0,0,1,0,3,9,0,0,0,0,0,575
9,188,19,11,0,0,10,23,9,4,0,0,0,0,2,9,38,23,0,10,12,0,1069
9,125,20,4,0,0,5,7,1,1,0,0,0,0,0,1,20,2,0,0,6,0,909
9,85,41,0,0,0,0,3,0,0,0,0,0,0,0,2,12,2,0,0,6,0,586
9,6,7,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,154
9,36,6,1,0,0,1,0,0,0,0,0,0,1,0,6,4,1,0,0,1,0,201
9,3,43,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
9,90,2,5,0,0,0,1,0,0,0,0,0,0,8,4,5,0,0,0,0,0,237
9,80,5,4,0,0,0,1,1,3,0,0,0,2,0,5,4,2,0,0,0,0,271
10,18,5,2,0,0,2,8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,251
10,59,247,52,15,10,127,174,134,21,14,6,0,5,49,71,82,47,6,40,3,0,6408
10,34,23,3,0,3,19,21,12,4,3,4,0,0,3,12,6,3,1,4,1,0,938
10,1,6,1,0,0,2,3,0,2,0,2,0,0,1,0,1,1,1,2,0,0,168
10,29,59,14,4,6,10,59,15,3,3,5,0,3,7,27,25,16,2,13,1,0,1555
10,8,17,7,2,0,19,32,15,19,1,4,0,2,11,27,14,5,3,7,2,0,932
10,2,21,6,2,0,3,19,6,7,1,1,0,0,2,12,0,6,3,6,1,0,483
10,4,7,0,2,1,1,6,8,1,1,1,0,0,3,4,3,4,0,3,1,0,226
10,6,16,2,6,0,4,10,13,3,4,3,0,3,4,5,7,15,0,5,1,1,507
10,52,58,19,2,3,27,39,17,6,3,2,0,3,22,38,13,13,4,11,1,0,2023
10,7,20,7,2,1,10,21,18,8,1,0,0,1,11,9,6,2,1,5,0,0,734
10,24,123,25,7,8,66,117,40,26,6,4,0,2,43,55,53,28,4,17,5,0,4137
10,14,29,15,6,0,21,27,15,4,1,1,0,0,11,30,15,10,1,7,9,0,1457
10,9,60,10,3,4,42,39,19,9,0,1,0,0,24,26,37,10,0,13,3,0,1894
10,4,11,5,1,0,7,12,8,6,0,0,0,0,6,10,6,12,1,5,0,0,560
10,6,32,5,2,2,9,19,10,2,2,0,0,1,4,12,7,7,1,3,4,0,781
10,8,44,6,1,1,12,32,10,6,0,0,0,1,3,4,11,6,1,4,2,0,1004
10,13,34,10,2,0,17,17,6,3,0,0,0,0,13,13,3,5,0,7,0,0,935
10,44,139,23,1,2,65,80,55,15,5,2,1,3,38,48,30,23,3,14,2,1,3932
10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10,17,11,0,0,0,2,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,220
10,22,35,6,0,0,4,4,4,0,0,0,0,0,6,2,1,3,0,3,2,0,611
10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,12,7,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,164
10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,89
10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119
10,7,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61
10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,101
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10,87,6,4,4,1,0,4,3,1,0,0,0,0,3,8,8,5,0,3,0,0,676
10,10,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74
10,60,1,1,0,0,1,7,0,1,0,0,0,0,6,3,0,0,0,0,0,0,208
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,9,22,0,0,0,1,4,0,1,0,0,0,1,3,1,0,0,0,0,0,0,216
10,17,7,0,0,0,0,3,3,0,0,0,0,0,1,4,3,0,0,0,0,0,218
10,11,2,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,63
10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40
10,16,49,2,0,0,9,5,19,0,0,0,0,0,1,1,2,1,0,3,2,0,676
10,11,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122
10,18,0,16,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,256
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25
10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10
10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
10,17,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84
10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,21
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
10,30,0,4,0,0,2,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,263
10,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,10,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69
10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
10,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21
10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14
10,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
10,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,191
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,19
10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10,26,171,1,0,0,12,11,8,4,0,0,0,0,0,4,7,0,0,0,1,0,863
10,49,22,0,0,0,4,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,484
10,134,153,20,6,6,19,69,28,9,3,0,0,0,29,20,22,14,5,10,4,0,2504
10,2,0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
10,25,5,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,226
10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
